;907;;;亡兄;The Dead Brother;
googlyeyes;908;;googlyeyes;金鱼眼;GooglyEyes;
lycanites-mobs;909;980282;lycanitesmobs,swampmobs,saltwatermobs,plainsmobs,mountainmobs,junglemobs,infernomobs,freshwatermobs,forestmobs,desertmobs;恐怖生物;Lycanites Mobs;LM
;91;;;锁链;CHAINZ: THE -MISSING- IRON LINK;
back-to-eco;910;;backtoeco;生态回归;Back to Eco;
;911;;wow;魔兽世界;World Of Warcraft;
the-witcher-adventure;912;;;猎魔人;The Witcher Adventure;
;913;;;华丽战斧;Fancy Battleaxes;
zora-no-densha;914;1085883;zoranodensha;Zora的电车;Zora no Densha;
;915;300785;roguelike;冒险地牢;Roguelike Dungeons;
first-aid;916;850687;firstaid;急救/医疗护理;First Aid;
;917;772983;bonfires;篝火;Bonfires;
;918;;immcraft;沉浸工艺;Immersive Craft;
aroma1997core;919;;Aroma1997Core,Aroma1997CoreHelper,aroma1997core;Aroma1997Core;;
Universal-Electricity;92;405261;;通用电力;Universal Electricity;UE
tatw;920;;tatw;TATW;;
hostile-mobs-and-girls;921;;hmag;敌对生物和女孩们;Hostile Mobs and Girls;HMaG
better-hud;922;457884;hud,betterhud;更好的HUD;Better HUD;
custom-stuff-4;923;;;自定义物品4;Custom Stuff 4;CS4
powered-thingies;924;;teslathingies;特斯拉科技;Tesla Powered Thingies;TPT
;925;624834;xaerobetterpvp;更好的PVP;Better PVP;
mcmusicplayer#t1:description;926;;;MCMusic player;;
obsidian-suite;927;;obsidian_api,obsidian_animator;Obsidian Animation Suite;;OAS
;928;;wol;Lua魔导师;Wizards of Lua;WoL
;93;;;比狼好;Better Than Wolves;BTW
vampirism-become-a-vampire;930;982006;vampirism;吸血鬼/血族传说;Vampirism;
;931;;plants2;植物大战僵尸;Plants V.S. Zombies;PVZ
itemphysic-lite;932;638455;itemphysic;物品物理掉落;ItemPhysic;
minenautica;933;;Minenautica;Minenautica;;
improved-extraction;934;;improvedextraction;矿物获取改进;Improved Extraction;
ecology-mod;935;;ecomod;生态;Ecology Mod;
cakeisalie-mod;936;;CakeIsALie;蛋糕是个谎言;CakeIsALie;
ex-nihilo-adscensio;937;;;无中生有:Adscensio;Ex Nihilo Adscensio;
bookshelf;938;;bookshelf,bookshelfapi;Bookshelf;;
;939;732164;mooncakecraft;月饼工坊;Mooncake Craft;
the-aether;94;797941;aether,aether_legacy;天境;The Aether;AE
;940;938101;randomthings,RandomThings;随意作品;Random Things;RT
;941;613218;;SCP基金会2;SCP Craft 2;SCPC2
netherex;942;918772;nex,netherex;下界拓展;NetherEX;NEX
engender-mod;943;796593;ageofminecraft,ageofabyssalcraft,ageofchaos,ageofmutants;召唤师;Engender - The Age of Minecraft;
better-questing;944;695339;betterquesting;更好的任务;Better Questing;BQ
;945;606249;examplemod;石头工艺;Stone craft;
;946;732786;;不要杀戮;Don't Slay;
;947;;ctmortar;CT Mortar;;
ct-watercan;948;;watercan;CT Watercan;;
;949;1073074;totemic;图腾;Totemic;
;95;;;电脑外设;MiscPeripherals;
grimoire-of-alice;950;;grimoireofalice;爱丽丝的魔法书;Grimoire of Alice;GoA
journey-to-gensokyo;951;;journeytogensokyo;幻想乡之旅;Journey to Gensokyo;JTG
danmakucore;952;;danmakucore;弹幕核心;DanmakuCore;
;953;;aov;复仇天使;Angel of Vengeance;AoV
tammodized;954;;tammodized;TamModized;;
;955;727225;exnihilocreatio;无中生有：创世;Ex Nihilo: Creatio;ExNC
thaumcraft;956;776706;thaumcraft;神秘时代6;Thaumcraft 6;TC6
colossal-chests;957;;colossalchests;巨型箱子;Colossal Chests;
auto-pickup;958;;autopickup;自动拾取;Auto Pickup;
all-u-want;959;;;背包编辑器;All-U-Want;
;96;216074;AdvancedReactors;高级核电;Advanced Reactors;AR
;960;;PotionExtensionCore,potioncore;药水核心;Potion Core;
solar-expansion;961;541525;SolarExpansion;Solar Expansion;;
blue-power;962;501014;bluepower;蓝石力量;Blue power;
redstone-armory;963;600195;RArm;红石军械库;Redstone Armory;RArm
qmunitylib;964;;qmunitylib;QmunityLib;;
;965;;questforbluename;Quest Name For Blue;;
the-last-smith;966;710736;lastsmith;最后的太刀匠人;The Last Smith;TLS
mineamp;967;;;我的音乐;MineAmp;
quiverbow;968;283240;quiverchevsky;Quiver Bow;;
cookiecore;969;;cookiecore;Cookie Core;;
assassincraft-assassins-creed-mod;97;334358;AssassinCraft;刺客信条;AssassinCraft;
farseek;970;;farseek;Farseek;;
meecreeps;971;;meecreeps;使命必达先生;MeeCreeps;
streams;972;;streams;溪流;Streams;
;973;;;音符盒显示器;Note Block Display;
;974;;blockcraftery;方块工匠;Blockcraftery;
bedrockores;975;776822;bedrockores;基岩矿簇;Bedrock Ores;
chat-bubbles;976;;chatbubbles;聊天泡泡;Chat Bubbles;
refined-storage-addons;977;;refinedstorageaddons;精致存储附属;Refined Storage Addons;
;978;678442;foamfix,foamfixcore;泡沫修复;FoamFix;
industrial-foregoing;979;774112;industrialforegoing;工业先锋;Industrial Foregoing;IF
;98;;RWG;更真实的地图生成;Realistic World Gen;RWG
;980;;exparmory;扩展装备;Expanded Armory;EA
voxelmap;981;473187;VolexMap,voxelmap;体素地图;VoxelMap;
;982;;rwbyCraft;四色战记;RWBY Craft;RWBYC
;983;;grim3212core;Grim3212Core;;
mowzies-mobs;984;;mowziesmobs;Mowzie的生物;Mowzie's Mobs;MMobs
;985;;ThaumcraftMobAspects;Thaumcraft Mob Aspects;;
magical-psi;986;;magipsi;Magical Psi;;
;987;;Starcraft;星际争霸2;StarCraft II in MineCraft;SCMC
covens-reborn;988;;covens;Covens Reborn;;
grappling-hook-mod;989;;grapplemod;抓钩;Grappling Hook Mod;
custom-recipes;99;;;自定义合成表;Custom Recipes;
tabbychat-2;990;;tabbychat;TabbyChat 2;;
;991;771988;MineCameraDummy,minecamera;摄影工艺;MineCamera;
yoyos;992;932192;yoyos;悠悠球;Yoyos;
;993;;cd4017be_lib;CD4017BE Library;;
;994;;iberia;Iberia;;
reforged;995;774739;reforged;重铸;Reforged;
cavern;996;775036;cavern;洞穴;Cavern;
block-drops-jei-addon;997;;blockdrops;Block Drops;;
iron-tanks;998;776893;irontank,irontanks;更多储罐;Iron Tanks;
colorutility#t1:description;999;;ColorUtility;颜色代码;ColorUtility;
